NOM;ANNREF;GEOGRAPHIE;D_0041_DIM1;D_0041_MOD_DIM1;D_0041_LIB_DIM1;D_0041_DIM2;D_0041_MOD_DIM2;D_0041_LIB_DIM2;D_0041_DIM3;D_0041_MOD_DIM3;D_0041_LIB_DIM3;VALEUR;QUALITE
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;021;_Spécialités à tartiner (équivalent Beurre);;004;Avril;655;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;022;_Beurre anhydre de beurre (Butter-Oil) en poids de produit;;004;Avril;519;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;023;Séchage de poudres de lait;;004;Avril;46267;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;024;_Séchage de poudre de lait écrémé;;004;Avril;36919;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;025;__Lait écrémé en poudre;;004;Avril;32927;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;026;__Lait écrémé en poudre réengraissé;;004;Avril;3992;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;027;_Séchage de poudre de lait entier;;004;Avril;9348;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;028;__Poudres de 1,5 à moins de 26% de mg;;004;Avril;1603;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;029;__Poudres 26% de mg et plus;;004;Avril;7745;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;030;Conditionnement de poudres;;004;Avril;13402;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;031;_Conditionnement de poudres infantiles;;004;Avril;9780;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;032;_Conditionnement d'autres poudres;;004;Avril;3622;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;033;Lais concentrés conditionnés;;004;Avril;1002;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;034;Fromages de vache hors fondus;;004;Avril;139937;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;035;_Fromages frais de vache;;004;Avril;48336;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;036;_Fromages à pâte molle (vache) (2);;004;Avril;30274;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;037;__Camembert;;004;Avril;6952;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;038;__Brie-coulommiers;;004;Avril;11404;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;039;__Autres pâtes molles (vache);;004;Avril;11918;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;040;_Fromages à pâte pressée non cuite (vache);;004;Avril;19821;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;041;__Edam, Gouda, Mimolette;;004;Avril;672;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;042;__dont Cantal, Laguiole, Salers;;004;Avril;1147;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;043;__Tomme, Saint-Nectaire, morbier, pyrénées;;004;Avril;2630;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;044;__Raclette;;004;Avril;5795;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;045;__Autres pâtes pressées non cuites (vache);;004;Avril;9577;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;046;_Fromages à pâte pressée cuite (vache);;004;Avril;31125;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;047;__Emmental;;004;Avril;22600;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;048;__Comté;;004;Avril;6546;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;049;__Beaufort;;004;Avril;523;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;050;__Autres pâtes pressées cuites (y compris gruyère);;004;Avril;1456;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;051;_Fromages à pâte persillée (vache);;004;Avril;3004;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;052;_Fromages à pâte filée (vache) (3);;004;Avril;7377;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;053;Fromages fondus issus de fonte de fromages (vache);;004;Avril;7763;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;054;Fondus à partir de caillé frais (vache);;004;Avril;2267;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;055;Fromages de chèvre hors fondus;;004;Avril;8121;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;056;Fromages de brebis hors fondus;;004;Avril;8675;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;057;__Roquefort;;004;Avril;2823;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;058;Fromages au lait de mélange;;004;Avril;626;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;059;Caséines et caséinates;;004;Avril;4092;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;060;Poudre de babeurre;;004;Avril;2843;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;061;Poudre de lactosérum;;004;Avril;47439;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;009;Yaourts et desserts lactés frais;;005;Mai;175963;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;010;_Yaourts et laits fermentés;;005;Mai;124260;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;011;_Desserts lactés frais;;005;Mai;51703;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;012;Desserts lactés de conserve ou thermisés;;005;Mai;3605;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;013;Crème conditionnée;;005;Mai;38409;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;014;_Crème fraîche;;005;Mai;14060;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;015;__Crème fraîche >= 300 mg/l (plus de 29 % de MG);;005;Mai;9901;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;016;__Crème fraîche allégée;;005;Mai;4159;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;017;_Crème longue conservation;;005;Mai;24349;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;018;Matières grasses (équivalent beurre);;005;Mai;39310;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;019;_Beurre (vrac ou conditionné);;005;Mai;33403;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;020;_Beurre anhydre de crème (MGLA) en équivalent Beurre;;005;Mai;5400;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;021;_Spécialités à tartiner (équivalent Beurre);;005;Mai;508;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;022;_Beurre anhydre de beurre (Butter-Oil) en poids de produit;;005;Mai;490;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;023;Séchage de poudres de lait;;005;Mai;47501;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;024;_Séchage de poudre de lait écrémé;;005;Mai;37087;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;025;__Lait écrémé en poudre;;005;Mai;32166;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;026;__Lait écrémé en poudre réengraissé;;005;Mai;4921;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;027;_Séchage de poudre de lait entier;;005;Mai;10414;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;028;__Poudres de 1,5 à moins de 26% de mg;;005;Mai;1912;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;029;__Poudres 26% de mg et plus;;005;Mai;8502;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;030;Conditionnement de poudres;;005;Mai;13613;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;031;_Conditionnement de poudres infantiles;;005;Mai;9788;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;032;_Conditionnement d'autres poudres;;005;Mai;3825;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;033;Lais concentrés conditionnés;;005;Mai;864;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;034;Fromages de vache hors fondus;;005;Mai;148180;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;035;_Fromages frais de vache;;005;Mai;51029;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;036;_Fromages à pâte molle (vache) (2);;005;Mai;32320;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;037;__Camembert;;005;Mai;7454;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;038;__Brie-coulommiers;;005;Mai;12609;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;039;__Autres pâtes molles (vache);;005;Mai;12257;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;040;_Fromages à pâte pressée non cuite (vache);;005;Mai;20974;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;041;__Edam, Gouda, Mimolette;;005;Mai;801;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;042;__dont Cantal, Laguiole, Salers;;005;Mai;1293;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;043;__Tomme, Saint-Nectaire, morbier, pyrénées;;005;Mai;2873;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;044;__Raclette;;005;Mai;6091;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;045;__Autres pâtes pressées non cuites (vache);;005;Mai;9916;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;046;_Fromages à pâte pressée cuite (vache);;005;Mai;32816;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;047;__Emmental;;005;Mai;23957;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;048;__Comté;;005;Mai;6985;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;049;__Beaufort;;005;Mai;629;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;050;__Autres pâtes pressées cuites (y compris gruyère);;005;Mai;1246;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;051;_Fromages à pâte persillée (vache);;005;Mai;3114;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;052;_Fromages à pâte filée (vache) (3);;005;Mai;7928;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;053;Fromages fondus issus de fonte de fromages (vache);;005;Mai;8464;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;054;Fondus à partir de caillé frais (vache);;005;Mai;2045;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;055;Fromages de chèvre hors fondus;;005;Mai;8651;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;056;Fromages de brebis hors fondus;;005;Mai;7930;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;057;__Roquefort;;005;Mai;2583;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;058;Fromages au lait de mélange;;005;Mai;683;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;059;Caséines et caséinates;;005;Mai;4487;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;060;Poudre de babeurre;;005;Mai;2733;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;061;Poudre de lactosérum;;005;Mai;48720;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;009;Yaourts et desserts lactés frais;;006;Juin;163580;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;010;_Yaourts et laits fermentés;;006;Juin;118377;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;011;_Desserts lactés frais;;006;Juin;45203;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;012;Desserts lactés de conserve ou thermisés;;006;Juin;3664;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;013;Crème conditionnée;;006;Juin;36762;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;014;_Crème fraîche;;006;Juin;13788;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;015;__Crème fraîche >= 300 mg/l (plus de 29 % de MG);;006;Juin;9471;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;016;__Crème fraîche allégée;;006;Juin;4316;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;017;_Crème longue conservation;;006;Juin;22974;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;018;Matières grasses (équivalent beurre);;006;Juin;32310;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;019;_Beurre (vrac ou conditionné);;006;Juin;27973;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;020;_Beurre anhydre de crème (MGLA) en équivalent Beurre;;006;Juin;3768;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;021;_Spécialités à tartiner (équivalent Beurre);;006;Juin;569;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;022;_Beurre anhydre de beurre (Butter-Oil) en poids de produit;;006;Juin;860;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;023;Séchage de poudres de lait;;006;Juin;37206;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;024;_Séchage de poudre de lait écrémé;;006;Juin;28304;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;025;__Lait écrémé en poudre;;006;Juin;22970;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;026;__Lait écrémé en poudre réengraissé;;006;Juin;5334;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;027;_Séchage de poudre de lait entier;;006;Juin;8902;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;028;__Poudres de 1,5 à moins de 26% de mg;;006;Juin;1877;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;029;__Poudres 26% de mg et plus;;006;Juin;7025;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;030;Conditionnement de poudres;;006;Juin;11965;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;031;_Conditionnement de poudres infantiles;;006;Juin;8953;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;032;_Conditionnement d'autres poudres;;006;Juin;3012;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;033;Lais concentrés conditionnés;;006;Juin;731;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;034;Fromages de vache hors fondus;;006;Juin;136114;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;035;_Fromages frais de vache;;006;Juin;49632;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;036;_Fromages à pâte molle (vache) (2);;006;Juin;29559;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;037;__Camembert;;006;Juin;6938;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;038;__Brie-coulommiers;;006;Juin;10556;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;039;__Autres pâtes molles (vache);;006;Juin;12065;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;040;_Fromages à pâte pressée non cuite (vache);;006;Juin;19319;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;041;__Edam, Gouda, Mimolette;;006;Juin;669;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;042;__dont Cantal, Laguiole, Salers;;006;Juin;1258;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;043;__Tomme, Saint-Nectaire, morbier, pyrénées;;006;Juin;2427;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;044;__Raclette;;006;Juin;5140;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;045;__Autres pâtes pressées non cuites (vache);;006;Juin;9825;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;046;_Fromages à pâte pressée cuite (vache);;006;Juin;28086;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;047;__Emmental;;006;Juin;20485;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;048;__Comté;;006;Juin;5911;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;049;__Beaufort;;006;Juin;599;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;050;__Autres pâtes pressées cuites (y compris gruyère);;006;Juin;1091;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;051;_Fromages à pâte persillée (vache);;006;Juin;2845;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;052;_Fromages à pâte filée (vache) (3);;006;Juin;6674;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;053;Fromages fondus issus de fonte de fromages (vache);;006;Juin;9581;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;054;Fondus à partir de caillé frais (vache);;006;Juin;2469;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;055;Fromages de chèvre hors fondus;;006;Juin;8361;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;056;Fromages de brebis hors fondus;;006;Juin;5277;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;057;__Roquefort;;006;Juin;814;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;058;Fromages au lait de mélange;;006;Juin;768;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;059;Caséines et caséinates;;006;Juin;4039;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;060;Poudre de babeurre;;006;Juin;2603;OUI
