NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;G_0044_DIM1;G_0044_MOD_DIM1;G_0044_LIB_DIM1;G_0044_DIM2;G_0044_MOD_DIM2;G_0044_LIB_DIM2;VALEUR;QUALITE
G_0044;2010;FR;METRO;R93;05;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;188739;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));7199395;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;8;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;815;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));32780;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;30;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;4684;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));184325;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;31;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;3469;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));147340;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;12;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;119;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));5470;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;103;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;156580;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));5984820;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;19;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;491;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));19950;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;28;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;22581;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));824710;OUI
G_0044;2010;FR;METRO;R93;06;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;18;OUI
G_0044;2010;FR;METRO;R93;06;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;24364;OUI
G_0044;2010;FR;METRO;R93;06;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));855485;OUI
G_0044;2010;FR;METRO;R93;06;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R93;06;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R93;06;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R93;06;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R93;06;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R93;06;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R93;06;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;3;OUI
G_0044;2010;FR;METRO;R93;06;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;285;OUI
G_0044;2010;FR;METRO;R93;06;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));9000;OUI
G_0044;2010;FR;METRO;R93;06;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R93;06;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R93;06;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R93;06;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;13;OUI
G_0044;2010;FR;METRO;R93;06;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;19950;OUI
G_0044;2010;FR;METRO;R93;06;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));729250;OUI
G_0044;2010;FR;METRO;R93;06;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;6;OUI
G_0044;2010;FR;METRO;R93;06;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;244;OUI
G_0044;2010;FR;METRO;R93;06;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));9810;OUI
G_0044;2010;FR;METRO;R93;06;Cheptel;008;Autres herbivores;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R93;06;Cheptel;008;Autres herbivores;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R93;06;Cheptel;008;Autres herbivores;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R93;06;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R93;06;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R93;06;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R93;13;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;19;OUI
G_0044;2010;FR;METRO;R93;13;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;63713;OUI
G_0044;2010;FR;METRO;R93;13;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));2423355;OUI
G_0044;2010;FR;METRO;R93;13;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R93;13;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R93;13;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R93;13;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;16;OUI
G_0044;2010;FR;METRO;R93;13;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;59760;OUI
G_0044;2010;FR;METRO;R93;13;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));2276900;OUI
G_0044;2010;FR;METRO;R93;13;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R93;13;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R93;13;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R93;13;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;3;OUI
G_0044;2010;FR;METRO;R93;13;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;3868;OUI
G_0044;2010;FR;METRO;R93;13;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));142880;OUI
G_0044;2010;FR;METRO;R93;83;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;15;OUI
G_0044;2010;FR;METRO;R93;83;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;13907;OUI
G_0044;2010;FR;METRO;R93;83;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));747110;OUI
G_0044;2010;FR;METRO;R93;83;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R93;83;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R93;83;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R93;83;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R93;83;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R93;83;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R93;83;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;3;OUI
G_0044;2010;FR;METRO;R93;83;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;620;OUI
G_0044;2010;FR;METRO;R93;83;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));37800;OUI
G_0044;2010;FR;METRO;R93;83;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;4;OUI
G_0044;2010;FR;METRO;R93;83;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;184;OUI
G_0044;2010;FR;METRO;R93;83;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));14885;OUI
G_0044;2010;FR;METRO;R93;83;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R93;83;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R93;83;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R93;83;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;3;OUI
G_0044;2010;FR;METRO;R93;83;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;365;OUI
G_0044;2010;FR;METRO;R93;83;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));19275;OUI
G_0044;2010;FR;METRO;R93;84;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;4;OUI
G_0044;2010;FR;METRO;R93;84;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;5422;OUI
G_0044;2010;FR;METRO;R93;84;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));197050;OUI
G_0044;2010;FR;METRO;R93;84;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R93;84;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R93;84;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R93;84;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R93;84;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R93;84;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R93;84;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R93;84;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R93;84;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R93;84;Cheptel;008;Autres herbivores;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R93;84;Cheptel;008;Autres herbivores;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R93;84;Cheptel;008;Autres herbivores;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R93;84;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R93;84;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R93;84;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R94;............;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;16;OUI
G_0044;2010;FR;METRO;R94;............;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;5480;OUI
G_0044;2010;FR;METRO;R94;............;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));387485;OUI
G_0044;2010;FR;METRO;R94;............;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R94;............;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R94;............;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R94;............;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R94;............;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R94;............;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R94;............;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R94;............;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R94;............;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R94;............;Cheptel;008;Autres herbivores;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R94;............;Cheptel;008;Autres herbivores;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R94;............;Cheptel;008;Autres herbivores;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R94;............;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;8;OUI
G_0044;2010;FR;METRO;R94;............;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;3169;OUI
G_0044;2010;FR;METRO;R94;............;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));210760;OUI
G_0044;2010;FR;METRO;R94;2A;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;11;OUI
G_0044;2010;FR;METRO;R94;2A;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;3863;OUI
G_0044;2010;FR;METRO;R94;2A;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));235880;OUI
G_0044;2010;FR;METRO;R94;2A;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R94;2A;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R94;2A;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R94;2A;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R94;2A;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R94;2A;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R94;2A;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R94;2A;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R94;2A;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R94;2B;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;5;OUI
G_0044;2010;FR;METRO;R94;2B;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;1617;OUI
G_0044;2010;FR;METRO;R94;2B;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));151605;OUI
G_0044;2010;FR;METRO;R94;2B;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R94;2B;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R94;2B;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R94;2B;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R94;2B;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R94;2B;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R94;2B;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;;NON
